,star_score,reple,date
20728,9,드라마눈약간아쉬웠지만 대단한긴장감이었습니다,2016-08-28 15:38:00
20729,8,결말 알고 본거 빼곤 괜찮았어요  우리나라도 좀비영화 하면 되네요 ㅎㅎ,2016-08-28 15:37:00
20730,10,난 재밌두랑 ㅎ 다들 재밌게 봐유,2016-08-28 15:34:00
20731,10,잼나다~~잼나다~~,2016-08-28 15:33:00
20732,8,위기가 닥칠때는 서로 협력해야겟다는 생각이다.,2016-08-28 15:23:00
20733,10,스케일부터 배우들의 연기력까지 몰입도 최강,2016-08-28 15:20:00
20734,10,끝날때까지긴장을늦추지않고재밋게봤어요,2016-08-28 15:20:00
20735,10,재미있다 공유 불쌍해 그리고 부산은 안전하다면서 수안이 엄마 전화 왜 안받냐?  쐉련?,2016-08-28 15:20:00
20736,9,마동석 믿고봤다 날실망시키지않앗다,2016-08-28 15:19:00
20737,6,연기가..시도는좋음 마동석정유미짱ㅋㅋ,2016-08-28 15:18:00
20738,10,이걸 보시려면심장이 두개가 필요합니다. 그리고. 튼튼한 방광도 중요하죠,2016-08-28 15:15:00
20739,8,연기굿..다음 좀비영화가 있다면 한정된 공간보다 더 스케일이 컸으면 좋겠음,2016-08-28 15:10:00
20740,9,늦었지만 엄마랑 정말 재밌게 봤어요 부산행 짱!,2016-08-28 15:04:00
20741,10,부산행 완전 잼잼~~~,2016-08-28 15:03:00
20742,9,좀비영화로선 성공적! 여승무원 멋져요,2016-08-28 14:57:00
20743,9,완전재밌게봤습니당!!,2016-08-28 14:51:00
20744,10,마동석 너무나 멋진 것....,2016-08-28 14:50:00
20745,10,공유가 어떤 격투기 기술만 있었어도 마지막 결말이 달랐을겁니다,2016-08-28 14:47:00
20746,8,킬링타임용입니다 재밌으3,2016-08-28 14:47:00
20747,10,재밌네요ㅋㅋ 시간낭비안하고 좋습니다,2016-08-28 14:42:00
20748,8,가족애가 느껴지는 영화 굿^^,2016-08-28 14:36:00
20749,10,결말이 어떤지 알고 봤는데도 줄줄 울며봤네요..잘 만들었네요,2016-08-28 14:32:00
20750,7,프리뷰 퀄리티가 제일 좋다,2016-08-28 13:12:00
20751,8,마지막이 아쉽네요 그래도 한국판 월드워Z,2016-08-28 13:00:00
20752,10,재밌는데 굳이 10글자를 써서 해야하나,2016-08-28 12:20:00
20753,9,기대없이 봤는데 재밌네.스토리 앞뒤가 빈약하다 그런 말이 있는데 패스트푸드점에서 한식 찾는격. 이 영화는 긴박한 맛으로 보는 영화. 스토리는 앞뒤로 붙이면 되는거고 부산행자체는 전투를 보여준달까. 한국이 전쟁 중이라면 혈투 중인 한 곳을 보여주는 거 ,2016-08-28 12:20:00
20754,10,재밋다재밋다재밋다아,2016-08-28 12:18:00
20755,9,발암아저씨가극혐인데잼잼,2016-08-28 12:18:00
20756,9,짜임새있는 영화!좋았습니다,2016-08-28 12:14:00
20757,5,좀비 연기자분들 고생 많이하셨을거같음,2016-08-28 12:01:00
20758,9,재난영화 같고 앞으로 시대 급변한 상황에서 바이러스를 퇴치하는 과학적인 신약이 빨리 개발되어야 할 것으로 생각 됩니다,2016-08-28 11:56:00
20759,6,그냥 어쩌다가 봤는데 그냥 그랬다,2016-08-28 11:52:00
20760,10,정말 잘만들었내요 스토리도좋구,2016-08-28 11:50:00
20761,8,아쉬운게저금있어서 4점,2016-08-28 11:49:00
20762,7,우리나라 좀비가 조금 낯설었지만 나름 재미있게봤어요,2016-08-28 11:48:00
20763,9,결말이 허무했지만 재미씀,2016-08-28 11:47:00
20764,8,공유 자살씬이 아쉽 10자,2016-08-28 11:25:00
20765,9,재밌어요 재밌어요  재밌어요,2016-08-28 11:21:00
20766,9,재미있었던것같기도하고재미있었다,2016-08-28 11:11:00
20767,10,정말 재미있잇어욯ㅎㅎㅎㅎ,2016-08-28 11:03:00
20768,10,심장 쫄깃~ 내용을 알고 봐도 재밌습니다~,2016-08-28 11:01:00
20769,8,마동석마동석마동석끝,2016-08-28 11:01:00
20770,8,재밌어요 잘만든영화네요,2016-08-28 10:49:00
20771,8,한국에서신선한소재였다고생각함,2016-08-28 10:44:00
20772,10,좀비물이 재밌는줄 몰랐다!!!,2016-08-28 10:28:00
20773,9,남자친구 손 꼭 잡고 재밌게 봤어요,2016-08-28 10:19:00
20774,3,그냥그래요 내용이 없어요,2016-08-28 10:10:00
20775,10,끄르르루르르루루루루룩,2016-08-28 10:04:00
20776,9,약간의 공포와 스릴이 있어 더운여름에 볼만한 영화라 생각하고 재미있게 봤습니다.,2016-08-28 09:59:00
20777,10,좀비들이 나오는 영화!! 부산행 아이들도 재미있다고 하네요... 이 영화를 보면 아이들뿐만이 아니라 어른들도 상상력이 커지네요. 저는 한 번볼생각있습니다.,2016-08-28 09:55:00
20778,8,여름밤에 보기 딱 좋은 영화 : ),2016-08-28 09:52:00
20779,10,천만 관객이 들만한 영화네요. 유치한 좀비영화 생각했는데 완성도가 상당함...,2016-08-28 09:49:00
20780,10,한국형 전대미문의 재난 블록버스터 영화라서 그런가 스케일도 크고 KTX 안에 있는 좀비의 모습이 리얼했다!! 역대 최고로 재밌는 영화!!,2016-08-28 09:34:00
20781,10,한국에서 볼수없던장르!,2016-08-28 09:17:00
20782,9,"공유가 떨어질 때, 눈물이 떨어졌다.",2016-08-28 09:11:00
20783,5,달리던 기차가 갑자기 서는 느낌,2016-08-28 08:57:00
20784,8,재밌었고 아슬아슬한 장면들이 많았음~,2016-08-28 08:12:00
20785,7,SO SO 했던영화스타트랙먼저 보지말걸~하고 후회함..ㅜㅜ,2016-08-28 08:06:00
20786,8,국산 좀비 영화라는 것에만 높은 점수를 줄 수 있음. 어디선가 보듯한 장면들 군데군데 늘어지는 상황들이 티...,2016-08-28 08:02:00
20787,8,한국영화 레벨에선 괜찮음,2016-08-28 07:30:00
20788,8,한국 좀비영화 치고는 스릴있고 몰입감이 상당하다.,2016-08-28 04:08:00
20789,7,그저그랬어요. 근데 ktx 탈 때마다 생각나요.,2016-08-28 03:49:00
20790,9,스포 보고 봐도 재밌었어요,2016-08-28 03:23:00
20791,8,동석이형님 굿 역시 마동석,2016-08-28 02:45:00
20792,8,공유는 공유입니다 마요미|~~~,2016-08-28 02:15:00
20793,9,재미나요스릴넘칩니다,2016-08-28 02:09:00
20794,8,시도 해보지 않았던 장르를 창작한다는 것은 쉽지 않았을 것입니다.많은 노력과 고통으로 만든 영화라고 생각합니다. 영화 잘 봤습니다.,2016-08-28 01:48:00
20795,8,정말 재밌게 보았습니다.,2016-08-28 01:31:00
20796,8,"재밌었어요~.?;&30:!,",2016-08-28 00:50:00
20797,9,공유 너어무 멋있엇어요 짱짱짱,2016-08-28 00:44:00
20798,9,재미잇엇어요~ 현실감잇엇어요,2016-08-28 00:39:00
20799,10,아주 재밌어요 꼭 추천드리고 싶습니다.,2016-08-28 00:31:00
20800,9,친구들과 함께 보았는데 감동적으로 보았습니다,2016-08-28 00:08:00
20801,7,좀비영화는 별루지만  다양한 인간상에대한 성찰을 하게되는군요,2016-08-27 23:57:00
20802,10,잘 봤습니당 최고에여!!,2016-08-27 23:54:00
20803,9,한국 좀비물이라 기대 안했는데 괜찮게봤음,2016-08-27 23:51:00
20804,7,그닥 그저그러네요 저는천만명이 볼만한 것인거는 의문,2016-08-27 23:37:00
20805,10,말이 필요없습니다최곱니다,2016-08-27 23:29:00
20806,10,"안녕 하세요.기대를 안하고봐서나름 좋았어요.아버지,이기적인인간군상국가..",2016-08-27 23:23:00
20807,8,굿아니아오라눈애재닝,2016-08-27 23:22:00
20808,10,완전 재밌네요. 요근래 본 좀비물 중 제일 재밌어요,2016-08-27 23:21:00
20809,10,지금보고왔는데  한국영화 갈수록 좋아지는듯,2016-08-27 23:21:00
20810,9,재미있구~~감동입니다~~너무 멋있는 배우들~~꼬마연기가~~~완전 짱이넹~~,2016-08-27 23:11:00
20811,8,재밌었습니다 별기대안하고봤는데 생각보다너무 흥미진진하네여,2016-08-27 23:05:00
20812,9,최고의 좀비액션 오락 영화,2016-08-27 23:03:00
20813,8,흥미진진한 영화. 배우 캐스팅 및 연기는 아쉽. 좀비 연기가 주인공급!,2016-08-27 23:02:00
20814,9,돈주고 아깝지 않은 좀비영화였음 영화퀄도 좋고 배우들 연기도 명품인 듯 엔딩 15분터는 감동도 진하게 있어서 엔딩이 좀 여운이 강했음..,2016-08-27 22:49:00
20815,8,최근 본 영화중 제일 재밌게본 것 같아요공유♥♥♥,2016-08-27 22:48:00
20816,7,열린결말이라서 별로..☆,2016-08-27 22:44:00
20817,9,재밌었습니다 ㅎㅎ 좀비연기가 굿 김의성씨 연기 굿굿,2016-08-27 22:40:00
20818,8,의성이형 왜 명존쎄가 된건지 알았다 내가 치고 싶네ㅋㅋ,2016-08-27 22:34:00
20819,8,스토리는 좋은데 소희는 왜 들어간 캐릭터인지 이해 안됨 나머지는 좋았어욤,2016-08-27 22:34:00
20820,8,네글자로 압축 '살아있네',2016-08-27 22:33:00
20821,9,소희 연기....ㅎㅎ,2016-08-27 22:17:00
20822,10,오랜만에 한국영화 볼만했네요,2016-08-27 22:17:00
20823,7,개연성부족..시도는 좋았음..,2016-08-27 22:14:00
20824,8,주인공이 죽다니....그래도 역쒸 공유~~엄지척입니다외국좀비는 되게늦던데 부산행좀비들은 어찌그리빠른지,2016-08-27 22:13:00
20825,7,우리는 과연 어떤 선택을하게될까,2016-08-27 22:10:00
20826,7,총 두번 봤는데 여자 캐릭터의 비중이 더 크고 조금 더 적극적인 설정이었으면 어땠을까 하는 생각이었음.,2016-08-27 22:08:00
20827,10,공유 멋있었구여. 마동석 중간중간 웃기네여ㅎㅎ,2016-08-27 22:06:00
20828,7,중2 아들하고 함께 보았습니다. 그럭저럭 괜찮게 보았습니다만 사실 터널이 더 보고싶어요 ㅋㅋ,2016-08-27 22:03:00
20829,7,한국영화 신선하네여~  하지만 물다가 영화가 끝나버렸네?ㅎㅎ,2016-08-27 22:01:00
20830,9,적당한 긴장감도 있고 재밌었습니다,2016-08-27 21:45:00
20831,10,대한의 아버지는 강하다상무 니애1미,2016-08-27 21:45:00
20832,9,지루함 없이 재미 있었어요,2016-08-27 21:33:00
20833,10,단  한순간도 긴장이 안 되는 부분이 없을 정도로..나만 그런건지 모르겠지만 최고다..마지막에..나만 운거니..,2016-08-27 21:32:00
20834,10,우어..궁금하다..김소은 송재림 기대되는 드라마!!,2016-08-27 21:30:00
20835,10,완젼무섭!!!! 완쟌재미,2016-08-27 21:12:00
20836,9,스포때매 결말알고봤는데도 재밌었다,2016-08-27 21:08:00
20837,10,부모님 보시라고 예매 해드려서 나는 재미있는지를 모름 네이버페이 500원 받으려고 작성 중 점수는 어찌해야할 바를 모르겠음,2016-08-27 21:08:00
20838,6,부산행 2 나오면 볼만할듯,2016-08-27 21:01:00
20839,10,너무 재밌게봤어요.또 이런 좋은영화가 많이 만들어졌으면 좋겠어요.,2016-08-27 20:54:00
20840,8,영화 재밌음 존나재밌음,2016-08-27 20:33:00
20841,9,재미있습니당 한국 좀비영화는 처음인거같은데 잘 만든것 같네요,2016-08-27 20:31:00
20842,8,최근에 재미있게 본영화중 하나. 공유 완전짱.♡,2016-08-27 20:29:00
20843,4,매번 물어뜯기나 하고...별루인 영화,2016-08-27 20:18:00
20844,10,재밌지만 너무 편협한 선과 악의 구분이 아쉬웠던 영화,2016-08-27 20:11:00
20845,8,우리나라 좀비물도 재미있을수있구나하고 처음느꼈다,2016-08-27 20:10:00
20846,10,잘봤습니다! 좀 슬프기도 하면서 긴장감넘치네요,2016-08-27 20:08:00
20847,8,좀비 한여름밤 시원하게 잘보았음니다,2016-08-27 20:03:00
20848,9,생각보다 재밌게 봤어요~,2016-08-27 20:02:00
20849,10,누구의 연기력땜에 거슬리긴 햇으나~ 재밋는 스토리 덕에 커버됫던것같습니다!!! 해운대에 이어 부산행 재밋게 잘 봣습니다!!!,2016-08-27 20:00:00
20850,8,흥미롭고 긴장감 있지만  좀  뻔한 요소가 많습니다. 마동석 공유 다 멋있게  나오고 휴머니즘을 강요한 영화입니다,2016-08-27 20:00:00
20851,10,아이들이 너무 재밌게 보았어요 재밌기도 하고 슬프기도 하고~~,2016-08-27 19:49:00
20852,10,좀비는 무서운데.. 부산행은 좀 깜짝놀라는신이 있는데.그거빼고는 괞잖았습니다.,2016-08-27 19:47:00
20853,10,무섭기만 한줄알았는데 마지막에 너무 슬프고 감동적이에요ㅠㅠ,2016-08-27 19:47:00
20854,8,부산행 그럭저럭 나쁘지않았음 ㅎㅎ,2016-08-27 19:44:00
20855,8,시간 잘갑니다 스포를 봤지만 지루하지 안았어요~,2016-08-27 19:43:00
20856,8,너무슬프고 감명깊었어요ㅠ 근데좀 아쉬운영화ㅜ,2016-08-27 19:39:00
20857,10,시나리오가 나름 좋네요. 기대 이상,2016-08-27 19:37:00
20858,8,별기대없이 생각없이 엄마랑 손잡고 부산행 보러갓는데 기대없이 봐서 그런지 전 재밋게 봣네요 ㅎㅎㅎ좀비영화 별로 안좋아하는데 우리나라에서 첫 시도한(?) 좀비영화엿나요? 나름 깜짝깜짝 놀래기도 하고 중간중간 웃긴 장면도 많고 재미잇습니다~꼭 보세요 ,2016-08-27 19:33:00
20859,5,인간의 본성을 깨우치게 한 영화입니다,2016-08-27 19:31:00
20860,10,사랑과감동눈물재미한국좀비물이라서좀기대안했는데정말재밋었다ㅋㅋㅋㅋ잘만들었다,2016-08-27 19:29:00
20861,9,좀 무섭구 감동이 있는 영화였습니다,2016-08-27 19:26:00
20862,10,"재미 있어,아주 좋아요.",2016-08-27 19:25:00
20863,10,재밌게 봤어요.^^재밌게 봤어요.^^,2016-08-27 19:21:00
20864,7,하도 볼 게 없어서 몇 년만에 처음 극장에서 한국영화 보았다. 월드워Z 카피캣을 보고 1000만이라니.. 어이가 없다. 정말,2016-08-27 19:14:00
20865,10,정말 좋은영화입니다 부산행 흥해랏!,2016-08-27 19:13:00
20866,9,좀비영화라 기대하지 않고 봤지만생각보다 재밌었어요~~ㅎㅎ주인공들 멋쪄요ㅎ,2016-08-27 19:12:00
20867,10,솔직히 기대 안했어요 외국좀비물은 다 재미없어서 에이 설마 하고 봤는데 그냥 좀비물이 아니네요...눈물 펑펑 ㅠㅠ 저도울고 동생도 울고 엄마도 울고.. 너무 재미있었어요 기대이상이에요 다들 연기도 정말 잘하고ㅠㅠㅠ꼭보셨으면 좋겠어요!!! ,2016-08-27 19:07:00
20868,8,"좀비물보단 휴먼드라마에 가깝다. 또한 캐릭터의 적절한 분배로인간의 순수성과 합리주의자, 극단적 이기주의자등 인간의 생존본능을 이용하여 갈등을 잘 투영해냈다. 관람객에게 양심적 질문을 던지는듯하다. 중간중간이 조금만 더 무거웠다면 더 좋았을텐데 ",2016-08-27 19:06:00
20869,9,너무 재미있게 봤습니다. 좀비가 꽤 실감나네요,2016-08-27 19:01:00
20870,8,눈물겨운 좀비들의 이야기,2016-08-27 19:01:00
20871,10,재밌다 진짜 꿀잼 한국에서이런좀비영화만드는게 굿,2016-08-27 19:00:00
20872,10,완전 최고에요 보는 내내 심장떨려요,2016-08-27 18:56:00
20873,10,짱짱짱!!!잼있네요,2016-08-27 18:52:00
20874,9,재미와 감동 둘다 성공한 상업영화 ㅋ,2016-08-27 18:50:00
20875,10,꿀잼 무서움 후덜덜 핵잼,2016-08-27 18:47:00
20876,10,한국좀비영화에 완성도에 박수를 보냅니다 진짜 잘만들었어요 이기적인 사람들 그 사람들 때문에 소름이 돋았다,2016-08-27 18:43:00
20877,7,호평 덕분에 기대치가 높았는데 그에는 못 미친 영화. 그럭저럭 볼만했다.,2016-08-27 18:42:00
20878,8,괜찮았음근데 보고나서 내용이 약간 씁쓸함이 남는,2016-08-27 18:27:00
20879,7,우리나라 영화 좀비장르의 위대한 첫 도전,2016-08-27 18:22:00
20880,9,우리나라에서 좀비영화라니 생소하지만 어색하지않게 재밌게 만든것같음,2016-08-27 18:17:00
20881,8,한국의 좀비물 무척재있네요,2016-08-27 18:12:00
20882,10,스릴.감동.간만에 재밌게본영화.. 영화가끝나자 관람객들 모두  좀비가 되어나간다는...,2016-08-27 18:09:00
20883,10,심장쫄깃! 살고 싶은 마음이 드는 건 매한가지... 나도 살기위해 좌석 팔걸이를 꼭 잡았다.,2016-08-27 18:04:00
20884,8,흥미진진하고 재밌어요 잘봤어요,2016-08-27 17:54:00
20885,10,짱 한국형 좀비 영화 볼만함,2016-08-27 17:49:00
20886,10,진짜 잼슴! 뭔가 좀비물 자체로도 괜춘한데 좀더 현실적이고 감성도 두스푼 넣은 느낌,2016-08-27 17:48:00
20887,10,"좀비는 서양이지 했던 제 생각이 틀렸다는 것을 보여주네요. 연출, 액션, 드라마 모두 마음에 들었습니다. 서양 좀비물은 연출, 액션 위주인 반면 부산행은 드라마까지 더하니 좋은 작품이 나왔습니다.",2016-08-27 17:47:00
20888,10,재미있어요  흥미롭네요,2016-08-27 17:46:00
20889,9,"재미없다길래 인천봤다가 후회막급하고 뒤늦게 오늘봤는데 헐  재밌더만, 공유 마지막 죽을때 눈물 찔끔나더라.",2016-08-27 17:43:00
20890,10,저는 꿀잼인데같이간 누나는 그닥이래요,2016-08-27 17:38:00
20891,10,정말 잘 만들어진 좀비물 중 하나요~,2016-08-27 17:32:00
20892,10,주변에서 하도 재미없다고해서 진짜 별기대없이봤는데 왠열 완전 괜찮은데 난 빠져들어서봤는데,2016-08-27 17:24:00
20893,10,인생영화가 되었습니다.. ㅜ,2016-08-27 17:14:00
20894,8,결말이 너무 허무하네요,2016-08-27 17:12:00
20895,9,공유씨가 연기를 잘하시네요,2016-08-27 17:09:00
20896,7,결말이 아쉽지만 볼만했어요~~,2016-08-27 17:09:00
